province,city,time,cum_confirm,cum_heal,cum_dead,累计重症病例,累计危重病例,confirm,heal,dead,新增重症病例数量,新增危重病例数量,武汉接触史,来源链接,数据来源,公告中是否有病例,其他
山东,滨州,2020-02-01,10,,,,,1,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200202_2513522.html,山东省卫生健康委员会,,
山东,菏泽,2020-02-01,8,,,,,0,NA,,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200202_2513522.html,山东省卫生健康委员会,,
河南,河南,2020-02-01,493,4,2,32,12,71,NA,1,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,郑州,2020-02-01,65,,,,,9,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,开封,2020-02-01,11,,,,,3,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,洛阳,2020-02-01,7,,,,,2,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,平顶山,2020-02-01,14,,,,,3,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,平顶山,2020-02-01,#REF!,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,滑县1
河南,鹤壁,2020-02-01,8,,,,,2,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,新乡,2020-02-01,23,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,长垣2
河南,焦作,2020-02-01,7,,,,,5,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,濮阳,2020-02-01,3,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,许昌,2020-02-01,13,,,,,1,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,漯河,2020-02-01,16,,,,,2,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,三门峡,2020-02-01,7,,,,,0,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,南阳,2020-02-01,76,,,,,10,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,邓州14，新增1
河南,商丘,2020-02-01,44,,,,,8,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,永城8，新增1
河南,信阳,2020-02-01,88,,,,,18,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,周口,2020-02-01,40,,,,,2,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
河南,驻马店,2020-02-01,46,,,,,6,NA,,,,,http://hnwsjsw.gov.cn/contents/854/48099.shtml,河南省卫生健康委员会,,
湖北,湖北,2020-02-01,9074,215,294,1118,444,1921,45,49,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,武汉,2020-02-01,4109,,224,,,894,32,32,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,黄石,2020-02-01,252,,2,,,43,0,1,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,十堰,2020-02-01,212,,0,,,35,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,襄阳,2020-02-01,441,,0,,,94,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,宜昌,2020-02-01,353,,1,,,77,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,荆州,2020-02-01,333,,4,,,46,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,荆门,2020-02-01,329,,7,,,78,2,2,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,鄂州,2020-02-01,278,,13,,,51,4,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,孝感,2020-02-01,749,,14,,,121,2,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,黄冈,2020-02-01,1002,,15,,,276,1,10,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,咸宁,2020-02-01,246,,0,,,40,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,随州,2020-02-01,384,,3,,,80,2,3,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,恩施,2020-02-01,105,,0,,,18,0,1,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,仙桃,2020-02-01,140,,3,,,43,2,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,天门,2020-02-01,99,,7,,,17,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,潜江,2020-02-01,35,,1,,,8,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖北,神农架,2020-02-01,7,,0,,,0,0,0,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202002/t20200202_2017658.shtml,湖北省卫生健康委员会,,
湖南,湖南,2020-02-01,463,8,0,56(现有44),,74,0,5,2,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,长沙,2020-02-01,112,,,9,,26,NA,,1,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,衡阳,2020-02-01,30,,,0,,4,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,株洲,2020-02-01,25,,,6,,3,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,湘潭,2020-02-01,16,,,1,,3,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,邵阳,2020-02-01,49,,,7,,8,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,岳阳,2020-02-01,53,,,2,,8,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,常德,2020-02-01,42,,,4,,3,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,张家界,2020-02-01,3,,,0,,1,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,益阳,2020-02-01,27,,,3,,3,NA,,1,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,郴州,2020-02-01,18,,,0,,5,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,永州,2020-02-01,22,,,2,,4,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,怀化,2020-02-01,31,,,8,,3,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,娄底,2020-02-01,29,,,1,,3,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
湖南,湘西,2020-02-01,6,,,1,,0,NA,,0,,,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202002/t20200202_11167499.html,湖南省卫生健康委员会,,
广东,广东,2020-02-01,604,12,0,50,20,84,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,深圳,2020-02-01,196,,,,,26,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,广州,2020-02-01,175,,,,,38,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,珠海,2020-02-01,41,,,,,3,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,佛山,2020-02-01,39,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,东莞,2020-02-01,27,,,,,6,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,惠州,2020-02-01,23,,,,,3,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,中山,2020-02-01,21,,,,,3,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,湛江,2020-02-01,14,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,汕头,2020-02-01,14,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,阳江,2020-02-01,10,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,肇庆,2020-02-01,7,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,清远,2020-02-01,6,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,梅州,2020-02-01,6,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,揭阳,2020-02-01,6,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,韶关,2020-02-01,5,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,汕尾,2020-02-01,4,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,茂名,2020-02-01,3,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,江门,2020-02-01,3,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,潮州,2020-02-01,3,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广东,河源,2020-02-01,1,,,,,0,NA,,,,,http://wsjkw.gd.gov.cn/xxgzbdfk/content/post_2881519.html,广东省卫生健康委员会,,
广西,广西,2020-02-01,111,2,0,6,2,11,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,南宁,2020-02-01,16,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,柳州,2020-02-01,12,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,桂林,2020-02-01,23,0,,2,2,2,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,梧州,2020-02-01,5,1,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,北海,2020-02-01,23,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,防城港,2020-02-01,8,1,,3,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,钦州,2020-02-01,2,0,,0,0,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,贵港,2020-02-01,4,0,,1,0,4,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,玉林,2020-02-01,7,0,,0,0,2,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,百色,2020-02-01,2,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,贺州,2020-02-01,3,0,,0,0,2,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
广西,河池,2020-02-01,6,0,,0,0,0,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0202/68202.html,广西壮族自治区卫生健康委员会,,
海南,海南,2020-02-01,63,1,1,10,,6,0,0,1,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,海口,2020-02-01,11,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,三亚,2020-02-01,17,,,,,2,NA,,1,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,儋州,2020-02-01,6,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,琼海,2020-02-01,5,,,,,1,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,万宁,2020-02-01,8,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,东方,2020-02-01,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,澄迈,2020-02-01,2,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,临高,2020-02-01,4,,,,,1,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,陵水,2020-02-01,5,,,,,2,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,琼中,2020-02-01,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,定安,2020-02-01,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,昌江,2020-02-01,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
海南,乐东,2020-02-01,1,,,,,0,NA,,0,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202002/t20200202_2742640.html,海南省卫生健康委员会,,
重庆,重庆,2020-02-01,262,3,1,26,6,24,0,2,6,0,,http://wsjkw.cq.gov.cn/yqxxyqtb/20200202/250754.html,重庆市卫生健康委员会,,
四川,四川,2020-02-01,231,3,1,,5,24,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,成都,2020-02-01,73,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,南充,2020-02-01,23,,,,,7,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,广安,2020-02-01,20,,,,,4,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,绵阳,2020-02-01,14,,,,,2,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,内江,2020-02-01,11,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,德阳,2020-02-01,10,,,,,3,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,自贡,2020-02-01,9,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,攀枝花,2020-02-01,9,,,,,2,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,达州,2020-02-01,9,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,巴中,2020-02-01,8,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,宜宾,2020-02-01,7,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,泸州,2020-02-01,6,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,广元,2020-02-01,5,,,,,3,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,遂宁,2020-02-01,5,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,雅安,2020-02-01,5,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,甘孜,2020-02-01,5,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,凉山,2020-02-01,5,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,乐山,2020-02-01,2,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,眉山,2020-02-01,2,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,资阳,2020-02-01,2,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
四川,阿坝,2020-02-01,1,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/2/e75f44fbaf404c8f8c81d5e003572256.shtml,四川省卫生健康委员会,,
贵州,贵州,2020-02-01,38,2,,6,2,9,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,贵阳,2020-02-01,6,1,,,,2,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,遵义,2020-02-01,5,0,,,,1,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,六盘水,2020-02-01,8,0,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,安顺,2020-02-01,2,0,,,,2,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,毕节,2020-02-01,4,0,,,,1,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,铜仁,2020-02-01,3,1,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,黔东南,2020-02-01,4,0,,,,2,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,黔南,2020-02-01,5,0,,,,1,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
贵州,黔西南,2020-02-01,1,0,,,,0,NA,,,,,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200202_46640814.html,贵州省卫生健康委员会,,
西藏,西藏,2020-02-01,1,0,0,0,,0,NA,,,,,http://wjw.xizang.gov.cn/xwzx/wsjkdt/202002/t20200202_131326.html,西藏自治区卫生健康委员会,,
西藏,拉萨,2020-02-01,1,,,,,0,NA,,,,,http://wjw.xizang.gov.cn/xwzx/wsjkdt/202002/t20200202_131326.html,西藏自治区卫生健康委员会,,
陕西,陕西,2020-02-01,116,,,,,15,NA,,1,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,西安,2020-02-01,47,,,,,8,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,宝鸡,2020-02-01,7,,,,,1,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,咸阳,2020-02-01,9,,,,,1,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,铜川,2020-02-01,6,,,,,1,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,渭南,2020-02-01,5,,,,,0,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,延安,2020-02-01,8,,,,,0,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,韩城1例
陕西,榆林,2020-02-01,1,,,,,0,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,汉中,2020-02-01,15,,,,,2,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,安康,2020-02-01,16,,,,,2,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
陕西,商洛,2020-02-01,2,,,,,0,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/2/2/art_9_67618.html,陕西省卫生健康委员会,,
甘肃,甘肃,2020-02-01,40,,,6（含4例转普）,1,5,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,兰州,2020-02-01,23,,,,,3,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,白银,2020-02-01,1,,,,,0,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,临夏,2020-02-01,2,,,,,0,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,定西,2020-02-01,3,,,,,1,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,张掖,2020-02-01,2,,,,,0,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,陇南,2020-02-01,3,,,,,0,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,金昌,2020-02-01,1,,,,,0,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
甘肃,天水,2020-02-01,3,,,,,0,NA,,,,,http://wsjk.gansu.gov.cn/single/11218/83500.html,甘肃省卫生健康委员会,1,
